2.2  0.0108842  4.70142e-05  0.0645772  0.000320791 0.169282  0.000222722  0.279195  0.000411821  0.852795  8.1919e-05 0.000709729  8.5426e-07 2.32992  0.00686327 0.723983  0.00109921  0.877068  0.00276094
2.4  0.0104993  4.23336e-05  0.0620969  0.00029017 0.169756  0.000220806  0.276319  0.000391178  0.852883  7.96713e-05 0.000705658  7.45892e-07 2.36598  0.00644858 0.716232  0.00107585  0.858548  0.00258943
2.6  0.0101382  4.50118e-05  0.0601376  0.000306298 0.169347  0.000223735  0.274433  0.000413841  0.852818  8.23806e-05 0.000701687  7.91792e-07 2.40935  0.00696286 0.709453  0.00107435  0.850217  0.0026786
2.8  0.00986336  4.0818e-05  0.0583463  0.000277691 0.16973  0.000221841  0.27196  0.000389419  0.852882  7.904e-05 0.000697707  6.90428e-07 2.4351  0.00676152 0.700118  0.0010402  0.835288  0.0025106
3  0.00954821  4.36705e-05  0.0566411  0.000295555 0.169343  0.000222253  0.270368  0.000410795  0.852809  8.26025e-05 0.000694422  7.4481e-07 2.47171  0.00685954 0.696669  0.00104375  0.828701  0.00257725
3.2  0.00932314  4.04791e-05  0.0551661  0.000274741 0.169731  0.000222613  0.268146  0.000393301  0.852881  7.92338e-05 0.000690482  6.69e-07 2.49582  0.0068848 0.689947  0.00103138  0.81524  0.00244853
3.4  0.00904805  4.16352e-05  0.0536483  0.000280088 0.169406  0.000222401  0.266585  0.000405634  0.852814  8.25225e-05 0.000687377  6.81163e-07 2.53086  0.00684986 0.684519  0.00102579  0.808992  0.00249079
3.6  0.00889809  3.90713e-05  0.0526677  0.000264362 0.169688  0.000224399  0.264876  0.000393828  0.852872  8.0069e-05 0.000683211  6.29553e-07 2.54273  0.00679576 0.680821  0.00103512  0.798604  0.00240438
3.8  0.00865695  4.09383e-05  0.0513378  0.000276032 0.16942  0.000220255  0.263583  0.000402189  0.852831  8.17018e-05 0.000680078  6.43929e-07 2.57121  0.00697387 0.677334  0.00101642  0.793627  0.00240716
4  0.00849991  3.87173e-05  0.0503347  0.000260063 0.169611  0.000223683  0.261932  0.00039607  0.852867  7.99913e-05 0.000677138  6.10174e-07 2.59048  0.00671563 0.671488  0.00101367  0.784823  0.00237346
4.2  0.00830427  3.88085e-05  0.0492113  0.000260974 0.169526  0.000222581  0.260283  0.000397561  0.852846  8.21546e-05 0.000674739  6.15105e-07 2.60415  0.00671487 0.66665  0.00101984  0.777102  0.00233772
4.4  0.00818966  3.83618e-05  0.0485375  0.000258549 0.169523  0.000222973  0.259359  0.000396531  0.852848  7.99955e-05 0.000670806  5.96883e-07 2.61786  0.00674939 0.66573  0.00100123  0.772153  0.00232559
4.6  0.00799595  3.85711e-05  0.0473708  0.000258457 0.169598  0.000222116  0.257789  0.000394327  0.852863  8.20801e-05 0.000668709  5.94434e-07 2.64422  0.00673574 0.661164  0.0010163  0.764843  0.00226659
4.8  0.00790827  3.85021e-05  0.0470209  0.000255403 0.168871  0.00020075  0.257389  0.000382111  0.852571  7.74026e-05 0.000666227  6.05581e-07 2.67449  0.00725576 0.656359  0.000999174  0.76464  0.00224544
5  0.00761054  4.19407e-05  0.0452677  0.000277762 0.169008  0.000214116  0.255729  0.000414749  0.852688  8.73097e-05 0.000664979  6.67227e-07 2.7205  0.00844747 0.656739  0.00105152  0.7582  0.00233218
5.2  0.00752522  4.17394e-05  0.0447596  0.000276086 0.169008  0.000214116  0.254464  0.000415497  0.852688  8.73097e-05 0.000662353  6.60776e-07 2.7247  0.00824141 0.651569  0.00105185  0.752826  0.00231284
5.4  0.00740179  3.90883e-05  0.0440177  0.000259921 0.169008  0.000214116  0.25338  0.000413235  0.852688  8.73097e-05 0.000660278  6.15279e-07 2.73219  0.00667119 0.649985  0.00106137  0.747789  0.00230293
5.6  0.0073215  4.11148e-05  0.0435507  0.000270864 0.169008  0.000214116  0.252154  0.000414273  0.852688  8.73097e-05 0.000657744  6.3497e-07 2.72777  0.00834459 0.645428  0.00106331  0.742039  0.00228008
5.8  0.00716063  4.08432e-05  0.0425979  0.000269339 0.169008  0.000214116  0.251183  0.000414845  0.852688  8.73097e-05 0.000655873  6.65005e-07 2.78478  0.00847608 0.642992  0.00108495  0.738462  0.00225578
6  0.00707303  4.09153e-05  0.0420804  0.000269697 0.169008  0.000214116  0.250278  0.000414572  0.852688  8.73097e-05 0.00065283  6.47383e-07 2.78739  0.00838908 0.642034  0.00106987  0.733943  0.00223002
